department_name,year,total_pop,violent_per_100k,homs_per_100k,rape_per_100k,rob_per_100k,agg_ass_per_100k,lon,lat
"Nashville, TN",1979,444443,731.477377301476,20.0250650814615,59.8501945131322,386.101254829078,265.500862877804,-86.7816016,36.1626638
"New Orleans, LA",1979,567656,1566.79397381513,42.6314528517271,74.516960976366,929.436137378976,520.209422608058,-90.0715323,29.95106579999999
"New York, NY",1979,7109420,1862.07876310585,24.376109443527,54.5051495058669,1161.44495612863,621.752548027828,-74.0059728,40.7127753
"Oklahoma City, OK",1979,381348,999.611903038694,21.7648971543053,81.5528074095052,311.526479750779,584.767718724105,-97.5164276,35.4675602
"Omaha, NE",1979,370326,544.655249698914,10.8012939950206,52.1162435259744,257.610861781241,224.126850396678,-95.9345034,41.2565369
"Orlando, FL",1979,121515,1420.40077356705,13.990042381599,109.451508044274,408.180060074888,888.779163066288,-81.3792365,28.5383355
"Philadelphia, PA",1979,1757368,827.202953507746,21.9077620623569,47.6849470344288,502.91117170678,254.69907270418,-75.1652215,39.9525839
"Phoenix, AZ",1979,718216,807.974202746806,12.6702830346303,66.4145605221827,325.389576394845,403.499782795148,-112.0740373,33.4483771
"Pittsburgh, PA",1979,439407,1058.01682722396,15.4754020759797,59.8533933232743,626.298625192589,356.38940663211997,-79.9958864,40.44062479999999
"Raleigh, NC",1979,140285,573.119007734255,12.1181879744805,32.7903909897708,143.992586520298,384.217842249706,-78.6381787,35.7795897
"Sacramento, CA",1979,274300,1170.98067808968,16.040831206708,79.8395916879329,597.885526795479,477.214728399563,-121.4943996,38.5815719
"Salt Lake City, UT",1979,180189,621.014601335265,9.98951101343589,86.0207892823646,274.711552869487,250.292748169977,-111.8910474,40.7607793
"San Antonio, TX",1979,829138,493.042171508241,20.6238286027175,44.2628368257154,203.70553514614,224.449970933668,-98.49362819999999,29.4241219
"San Diego, CA",1979,829322,655.47519540058,11.5757208900765,39.9121209855762,347.753948406047,256.23340511888,-117.1610838,32.715738
"San Francisco, CA",1979,659176,1674.96996249863,16.9909098632232,100.731822760537,1015.51027343229,541.736956442589,-122.4194155,37.7749295
"San Jose, CA",1979,604993,534.882221777773,7.27281142095859,67.273505643867,224.465407037767,235.87049767518,-121.8863286,37.3382082
"Seattle, WA",1979,521590,931.191165474798,7.09369428094864,80.7147376291723,397.055158266071,446.327575298606,-122.3320708,47.6062095
"St. Louis, MO",1979,505451,2131.56171419188,52.4284253072998,109.802928473779,1065.58301398157,903.747346429229,-90.19940419999999,38.6270025
"Tucson, AZ",1979,315978,642.133313078759,4.43068821247049,58.2319022210407,220.584977435138,358.88574521011,-110.9747108,32.2226066
"Tulsa, OK",1979,343258,677.624410793048,12.8183465498255,57.0999073583136,189.653263725827,418.052893159082,-95.99277500000001,36.1539816
"Virginia Beach, VA",1979,244308,216.93927337623,4.09319383728736,30.2896343959265,76.9520441410023,105.604401002014,-75.97798499999999,36.8529263
"Washington, DC",1979,656000,1608.68902439024,27.4390243902439,74.5426829268293,1054.87804878049,451.829268292683,-77.0368707,38.9071923
"Wichita, KS",1979,273559,532.243501401891,11.6976593714701,53.736122737691,244.188639379439,222.621079913291,-97.33005299999999,37.68717609999999
"Albuquerque, NM",1980,328837,854.526710802008,14.9009995833802,65.9901410121124,277.949257534888,495.686312671628,-106.650422,35.0843859
"Atlanta, GA",1980,422474,2621.46309595383,47.5768923057987,158.826341976074,1120.30562827535,1294.75423339661,-84.3879824,33.7489954
"Austin, TX",1980,343425,501.710708306035,12.5209288782121,69.010701026425,197.423018126228,222.756060275169,-97.7430608,30.267153
"Boston, MA",1980,562582,2217.98777778173,16.3531716265362,86.031902904821,1337.76053979687,777.842163453505,-71.0588801,42.3600825
"Buffalo, NY",1980,357384,1072.51583730665,17.0684753654333,83.1038882546505,535.558390974414,436.785082712153,-78.8783689,42.88644679999999
"Charlotte, NC",1980,310794,887.72627528202,19.3053919959845,46.6546973236292,220.724981820756,601.04120414165,-80.8431267,35.2270869
"Chicago, IL",1980,2986419,959.610824870857,28.897485583905,44.5014581008224,544.498277033464,341.713604152666,-87.6297982,41.8781136
"Columbus, OH",1980,562416,912.136212341043,15.4689767005206,81.7899917498791,573.241159568718,241.636084321925,-82.99879419999999,39.9611755
"Dallas, TX",1980,900104,1408.83720103455,35.4403491152134,124.541164132145,553.602694799712,695.252992987477,-96.79698789999999,32.7766642
"Denver, CO",1980,489318,1128.10074430125,20.2322416097507,143.873718113783,483.530137865355,480.464646712363,-104.990251,39.7392358
"Detroit, MI",1980,1197325,1945.00240118598,45.6851731985885,109.661119579062,1121.58352995219,668.072578456142,-83.0457538,42.331427
"El Paso, TX",1980,425122,661.221955109357,12.7022360640005,51.2793974435574,194.767619648007,402.472701953792,-106.4850217,31.7618778
"Fresno, CA",1980,215396,1099.83472302178,22.7487975635574,89.60240672993,571.969767312299,415.513751415997,-119.7871247,36.7377981
"Houston, TX",1980,1557575,866.667736706098,33.6420397091633,81.1517904434779,589.441920934786,162.43198561867,-95.3698028,29.7604267
"Indianapolis, IN",1980,698753,637.2781225984,15.3129932894742,58.6759555951817,313.844806390813,249.444367322931,-86.158068,39.768403
"Kansas City, MO",1980,446865,1569.3777762859,29.5391225537914,115.918677900484,646.503977711389,777.415998120238,-94.5785667,39.0997265
"Las Vegas, NV",1980,385396,1147.1317813366,23.8715503015081,75.5067514971614,683.971810812774,363.781668725155,-115.1398296,36.1699412
"Los Angeles, CA",1980,2952511,1742.48292385702,34.2081706046142,95.2748355552274,868.311752267815,744.688165429358,-118.2436849,34.0522342
"Memphis, TN",1980,644957,1069.52866625217,23.567462637044,122.178687881518,596.318824355732,327.463691377875,-90.0489801,35.1495343
"Miami, FL",1980,335718,3417.74942064471,65.5311898676866,96.8074395772642,2052.317719038,1203.09307216175,-80.1917902,25.7616798
"Milwaukee, WI",1980,633845,522.209688488511,11.6747785341842,33.6044301051519,283.350030370201,193.580449478974,-87.9064736,43.0389025
"Minneapolis, MN",1980,370163,1058.18247636852,9.72544527681049,100.766419118064,612.432901181371,335.257710792273,-93.2650108,44.977753
"Nashville, TN",1980,452025,803.93783529672,19.2467230794757,65.261877108567,448.426525081577,271.0027100271,-86.7816016,36.1626638
"New Orleans, LA",1980,557761,1465.14367264832,39.0848409982053,105.421497738279,833.152551003028,487.484782908809,-90.0715323,29.95106579999999
"New York, NY",1980,7035348,2125.68020800108,25.755655583775,52.7479237700822,1429.21146189215,617.965166755077,-74.0059728,40.7127753
"Oklahoma City, OK",1980,401577,929.834128946628,17.9293136808134,83.9191487560294,311.521825204133,516.463841305653,-97.5164276,35.4675602
"Omaha, NE",1980,312919,633.710321201333,12.1437177033034,68.0687334422007,336.508808988908,216.989061066921,-95.9345034,41.2565369
"Orlando, FL",1980,127811,1838.65238516247,13.3008895947923,148.657001353561,580.54471054917,1096.14978366494,-81.3792365,28.5383355
"Philadelphia, PA",1980,1681175,1028.9827055482,25.9342424197362,55.7348283194789,647.344862967865,299.968771841123,-75.1652215,39.9525839
"Phoenix, AZ",1980,772884,908.286366388747,13.3267087945927,62.7519783046356,392.943831157069,439.263848132449,-112.0740373,33.4483771
"Pittsburgh, PA",1980,424205,1206.96361429026,11.7867540458033,70.4847891939039,766.610483139048,358.081587911505,-79.9958864,40.44062479999999
"Raleigh, NC",1980,148429,528.198667376321,8.08467348024982,43.1182585613324,175.167925405413,301.827809929326,-78.6381787,35.7795897
"Sacramento, CA",1980,274547,1173.20531639391,16.3906362116505,79.0392901761811,584.235121855274,493.540268150808,-121.4943996,38.5815719
"Salt Lake City, UT",1980,162985,694.542442556063,9.81685431174648,85.8974752277817,323.956192287634,274.871920728901,-111.8910474,40.7607793
"San Antonio, TX",1980,788049,541.210000900959,20.8108886630146,45.9362298537274,221.052244213241,253.410638170977,-98.49362819999999,29.4241219
"San Diego, CA",1980,874826,707.45496818796,11.7737698696655,41.3796572118341,341.325017774963,312.976523331497,-117.1610838,32.715738
"San Francisco, CA",1980,674150,1885.33709115182,16.3168434324705,112.586219684047,1116.51709560187,639.916932433435,-122.4194155,37.7749295
"San Jose, CA",1980,628106,603.082919125116,9.87094534998869,76.2610132684611,272.883876288397,244.067084218269,-121.8863286,37.3382082
"Seattle, WA",1980,491897,1057.33517382704,12.8075593061149,104.086831186204,458.022716137728,482.418067196995,-122.3320708,47.6062095
"St. Louis, MO",1980,450790,2436.38944963287,49.9123760509328,86.9584507198474,1317.24306217973,982.275560682358,-90.19940419999999,38.6270025
"Tucson, AZ",1980,331506,779.47307137729,11.4628392849602,52.4877377785017,197.583150832866,517.939343480963,-110.9747108,32.2226066
"Tulsa, OK",1980,355766,763.142065290106,10.1190108104765,70.5519920397115,224.30473963223,458.166322807688,-95.99277500000001,36.1539816
"Virginia Beach, VA",1980,260680,203.314408470155,4.21973300598435,40.2792696025779,80.5585392051558,78.256866656437,-75.97798499999999,36.8529263
"Washington, DC",1980,635233,2010.60083465437,31.484510407992,69.1085003455425,1400.58844549953,509.419378401311,-77.0368707,38.9071923
"Wichita, KS",1980,279352,652.581689051806,11.4550817606461,72.3102036140783,295.684297946677,273.132105730405,-97.33005299999999,37.68717609999999
"Albuquerque, NM",1981,336840,886.177413608835,13.3594584966156,63.2347702173139,328.642679016744,480.940505878162,-106.650422,35.0843859
"Atlanta, GA",1981,435626,2435.11636128238,41.5494024690905,147.833233094443,1041.48971824455,1204.2440074743,-84.3879824,33.7489954
"Austin, TX",1981,357607,432.038522735852,10.905826787507,73.5444216695982,187.076874893389,160.511399385359,-97.7430608,30.267153
"Boston, MA",1981,566679,2483.0636039098,17.6466747488437,93.7038429163601,1631.96448077307,739.748605471528,-71.0588801,42.3600825
"Buffalo, NY",1981,359167,930.207953403291,6.96055038464001,63.7586415233025,482.783774678631,376.704986816718,-78.8783689,42.88644679999999
"Charlotte, NC",1981,316503,1000.30647418824,16.1135913403664,62.5586487331874,244.547445047914,677.08678906677,-80.8431267,35.2270869
"Chicago, IL",1981,3012703,850.03400600723,29.1100715868773,41.6569439470137,535.001292858938,244.265697614401,-87.6297982,41.8781136
"Columbus, OH",1981,562896,934.986214149683,16.1663966345471,70.3504732668202,596.202495665274,252.266848583042,-82.99879419999999,39.9611755
"Dallas, TX",1981,937273,1360.222688587,31.7943651422798,119.60229303522,576.352887579179,632.473142830317,-96.79698789999999,32.7766642
"Denver, CO",1981,503695,1009.5395030723,19.8532842295437,93.5089687211507,477.074420035934,419.102830085667,-104.990251,39.7392358
"Detroit, MI",1981,1193805,1941.35558152295,42.0504186194563,102.94813642094,1239.48215998425,556.874866498297,-83.0457538,42.331427
"El Paso, TX",1981,442677,792.903177711966,7.90644194299681,46.3091599518385,196.757455210006,541.930120607124,-106.4850217,31.7618778
"Fresno, CA",1981,221129,975.900944697439,14.9234157437514,70.0948315236807,498.351640897395,392.531056532612,-119.7871247,36.7377981
"Houston, TX",1981,1621897,633.455761987352,30.6431296192052,59.6215419351537,424.996161901773,118.19492853122,-95.3698028,29.7604267
"Indianapolis, IN",1981,461820,982.850461218657,14.0747477372136,86.613832229007,475.076869776103,407.085011476333,-86.158068,39.768403
"Kansas City, MO",1981,450211,1713.4188191759,25.5435784554353,95.2886535424501,718.551967855072,874.03461932294,-94.5785667,39.0997265
"Las Vegas, NV",1981,406915,1142.25329614293,26.0496663922441,76.182986618827,682.697860732585,357.322782399273,-115.1398296,36.1699412
"Los Angeles, CA",1981,3031090,1742.54146198232,28.9994688379428,87.9551580454556,928.774797185171,696.812037913754,-118.2436849,34.0522342
"Memphis, TN",1981,654096,1078.74073530491,20.3334067170568,116.190895526039,625.596242753357,316.620190308456,-90.0489801,35.1495343
"Miami, FL",1981,356734,3142.67773747386,58.8673913896629,107.082588146911,1736.86836690643,1239.85939103085,-80.1917902,25.7616798
"Milwaukee, WI",1981,641715,533.570198608416,11.0641016650694,45.1914011671848,281.433346579089,195.881349197073,-87.9064736,43.0389025
"Minneapolis, MN",1981,372784,1041.62195802395,7.51105197647968,98.4484312631443,615.906262071334,319.756212712992,-93.2650108,44.977753
"Nashville, TN",1981,458430,673.385249656436,17.2327290971359,79.1832995222826,347.708483301704,229.260737735314,-86.7816016,36.1626638
"New Orleans, LA",1981,571771,1420.32387092035,37.9522571099269,79.227522906898,865.731210572065,437.412880331461,-90.0715323,29.95106579999999
"New York, NY",1981,7070429,2219.75215365291,25.8258728006462,54.6218624075003,1520.06335117714,619.24106726763,-74.0059728,40.7127753
"Oklahoma City, OK",1981,414523,995.843415202534,15.6806739312415,81.0570221676481,359.690535868939,539.415183234706,-97.5164276,35.4675602
"Omaha, NE",1981,322883,490.270469488948,8.67187185451077,57.6060058906787,278.429028471614,145.563563272145,-95.9345034,41.2565369
"Orlando, FL",1981,135812,1747.26828262598,18.4077990162872,113.392041940329,651.636085176568,963.832356492799,-81.3792365,28.5383355
"Philadelphia, PA",1981,1686834,1044.32327069528,21.4603215254139,55.4885661541088,641.201208891924,326.173174123832,-75.1652215,39.9525839
"Phoenix, AZ",1981,794983,794.859764296847,12.0757299212688,51.3218521653922,339.126748622298,392.335433587888,-112.0740373,33.4483771
"Pittsburgh, PA",1981,425632,1405.67438538456,11.512292308849,50.0432298323434,1007.44304939478,336.675813848583,-79.9958864,40.44062479999999
"Raleigh, NC",1981,151155,475.670669180642,7.27729813767325,37.0480632463365,190.532896695445,240.812411101188,-78.6381787,35.7795897
"Sacramento, CA",1981,281854,1254.19543451574,18.8040616773223,80.8929445741412,650.336699142109,504.16172912217,-121.4943996,38.5815719
"Salt Lake City, UT",1981,169383,748.599328149814,8.26529226663833,80.8817886092465,346.551897179764,312.900350094165,-111.8910474,40.7607793
"San Antonio, TX",1981,820591,566.786620862281,22.5447269102391,45.8206341527021,223.619318271831,274.801941527509,-98.49362819999999,29.4241219
"San Diego, CA",1981,898109,734.209322031067,10.4664355885533,62.2418882340562,369.999632561304,291.501365647154,-117.1610838,32.715738
"San Francisco, CA",1981,692092,1735.46291533496,18.2056720782786,97.0969177508193,1067.19915849338,552.961167012478,-122.4194155,37.7749295
"San Jose, CA",1981,644823,639.24518821444,10.5455295484187,72.1128123531574,321.018325959217,235.568520353647,-121.8863286,37.3382082
"Seattle, WA",1981,503697,1074.8525403169,11.7133911855739,96.288046186497,465.35913455907,501.491968385756,-122.3320708,47.6062095
"St. Louis, MO",1981,454166,2281.9850010789,58.3487095026928,90.9359133004232,1181.28613766772,951.41424060806,-90.19940419999999,38.6270025
"Tucson, AZ",1981,340985,824.083170813965,8.21150490490784,47.8026892678564,255.729724181416,512.339252459786,-110.9747108,32.2226066
"Tulsa, OK",1981,367234,729.235310456004,12.7983792350382,67.259567469243,258.418338171302,390.75902558042,-95.99277500000001,36.1539816
"Virginia Beach, VA",1981,265704,228.073344774636,4.51630385692349,35.0013548911571,88.4442838647518,100.111402161804,-75.97798499999999,36.8529263
"Washington, DC",1981,636000,2274.8427672956,35.062893081761,65.0943396226415,1635.06289308176,539.622641509434,-77.0368707,38.9071923
"Wichita, KS",1981,282465,612.111235020268,15.2231249889367,71.5132848317491,288.885348627264,236.489476572319,-97.33005299999999,37.68717609999999
"Albuquerque, NM",1982,344962,770.809538441915,7.53706205321166,57.6875134072738,268.435363895154,437.149599086276,-106.650422,35.0843859
"Atlanta, GA",1982,441103,2377.22255346257,34.4590719174433,138.969809772321,906.590977617473,1297.20269415533,-84.3879824,33.7489954
"Austin, TX",1982,370331,413.683974606501,15.3916361309207,63.4567454520416,171.468227072538,163.367365951001,-97.7430608,30.267153
"Boston, MA",1982,567758,1932.16123771043,16.3802183324585,64.4640850503207,1150.3140422504,701.002892077258,-71.0588801,42.3600825
"Buffalo, NY",1982,360493,986.704318807855,11.6507116643042,68.5172805019792,458.538723359399,447.997603282172,-78.8783689,42.88644679999999
"Charlotte, NC",1982,320119,1280.77371227575,14.9944239485941,61.8519987879507,309.259993939754,894.667295599449,-80.8431267,35.2270869
"Chicago, IL",1982,3010862,876.9581601548,22.1863373346238,36.9329447845833,541.60569298759,276.233185048003,-87.6297982,41.8781136
"Columbus, OH",1982,563680,814.291796764122,16.3213170593244,58.898665909736,444.755889866591,294.31592392847,-82.99879419999999,39.9611755
"Dallas, TX",1982,970624,1344.80499142819,31.5261110378478,113.844289858895,586.735955426612,612.69863510484,-96.79698789999999,32.7766642
"Denver, CO",1982,517638,953.368956684015,13.1365935267504,99.6835626441645,460.939884629799,379.608915883301,-104.990251,39.7392358
"Detroit, MI",1982,1181868,2009.19222789685,43.4058625836388,98.7419914914356,1356.91972369165,510.124650130133,-83.0457538,42.331427
"El Paso, TX",1982,458429,855.530518357259,8.94358777476992,47.7718468945027,203.303019660624,595.512064027363,-106.4850217,31.7618778
"Fresno, CA",1982,226300,964.206805125939,14.5824127264693,68.4931506849315,535.57224922669,345.558992487848,-119.7871247,36.7377981
"Houston, TX",1982,1679607,1059.83125814551,40.3665857548819,75.6129261190267,737.791638162975,206.060108108623,-95.3698028,29.7604267
